Campagne;Region;Site;Famille;Variete;Num Parcelle;CodeTracabilite;Date;N;P;K
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;20/04/23;3,47525175;2,2139889;2,268435
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;23/04/23;2,13861;1,3624533;1,39596
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;26/04/23;2,4059349;1,5327531;1,570455
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;29/04/23;2,94059835;1,873371;1,919445
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;02/05/23;0;0;0,009
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;05/05/23;2,5290579;1,5327531;1,570455
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;08/05/23;2,5290579;1,5327531;1,570455
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;11/05/23;2,4588069;1,490169;1,526835
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;14/05/23;2,31831045;1,4050374;1,43958
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;16/05/23;0,009;0;0
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;17/05/23;1,4050329;0,8515356;0,872475
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;20/05/23;2,6732634;1,7030712;1,8007875
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;23/05/23;1,20296565;0,7663674;0,78522
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;25/05/23;0,18;0,18;0,189
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;26/05/23;1,47029415;0,9366855;0,959715
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;01/06/23;1,4029398;0;1,74495
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;04/06/23;1,4029398;0;1,74495
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;05/06/23;0,009;0;0
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;07/06/23;0,9352932;0;1,39596
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;09/06/23;0,4676466;0;0,69798
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;11/06/23;0,4676466;0;0,69798
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;12/06/23;0,4676466;0;0,69798
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;13/06/23;0,4676466;0;0,69798
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;14/06/23;0,4676466;0;0,69798
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;15/06/23;0,4676466;0;0,69798
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;16/06/23;0,37411125;0;0,558375
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;17/06/23;0,37411125;0;0,558375
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;18/06/23;0,37411125;0;0,558375
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;19/06/23;0,37411125;0;0,558375
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;20/06/23;0,37411125;0;0,558375
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;21/06/23;1,09931505;0,5960676;0,977175
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;22/06/23;0,4711263;0,2554497;0,418785
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;23/06/23;0,7852275;0,4257678;0,69798
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;24/06/23;0,7852275;0,4257678;0,69798
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;27/06/23;0,7852275;0,4257678;0,69798
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;28/06/23;0,7852275;0,4257678;0,69798
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;30/06/23;1,570455;0,8515356;1,39596
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;04/07/23;0,6281751;0,3405996;0,558375
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;05/07/23;0,15;0,15;0,15
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;06/07/23;0,39261375;0,2128839;0,34899
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;08/07/23;0,6281751;0,3405996;0,558375
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;10/07/23;1,4919288;0,8089515;1,326165
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;12/07/23;0,6281751;0,3405996;0,558375
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;14/07/23;0,6281751;0,3405996;0,558375
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;16/07/23;0,6281751;0,3405996;0,558375
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;17/07/23;0,009;0;0
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;18/07/23;0,7852275;0,4257678;0,69798
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;20/07/23;0,62816505;0,3405996;0,558375
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;21/07/23;0,6281751;0,3405996;0,558375
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;22/07/23;0,6281751;0,3405996;0,558375
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;23/07/23;0,6281751;0,3405996;0,558375
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;24/07/23;0,6281751;0,3405996;0,558375
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;25/07/23;0,4711263;0,2554497;0,418785
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;26/07/23;0,37411125;0;0,418785
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;27/07/23;0,43058595;0,15;0,464085
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;29/07/23;0,74823255;0;0,83757
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;31/07/23;0,4676466;0;0,523485
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;04/08/23;0,38311125;0;0,418785
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;06/08/23;0,4676466;0;0,523485
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;08/08/23;0,4676466;0;0,523485
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;10/08/23;0,5611719;0;0,62817
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;11/08/23;0,5611719;0;0,62817
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;12/08/23;0,5611719;0;0,62817
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;13/08/23;0,5611719;0;0,62817
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;14/08/23;0,56116185;0;0,62817
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;15/08/23;0,5611719;0;0,62817
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;16/08/23;0,5611719;0;0,62817
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;17/08/23;0,37411125;0;0,418785
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;18/08/23;0,3273486;0;0,366435
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;19/08/23;0,3273486;0;0,366435
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;20/08/23;0,3273486;0;0,366435
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;21/08/23;0,3273486;0;0,366435
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;22/08/23;0,3273486;0;0,366435
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;23/08/23;0,3273486;0;0,36642
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;24/08/23;0,3273486;0;0,366435
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;25/08/23;0,3273486;0;0,366435
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;26/08/23;0,3273486;0;0,366435
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;27/08/23;0,3273486;0;0,366435
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;28/08/23;0,3273486;0;0,366435
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;29/08/23;0,14028795;0;0,157035
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;30/08/23;0,9352932;0;1,04697
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;31/08/23;0,9352932;0;1,04697
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;01/09/23;0,2338233;0;0,261735
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;02/09/23;0,2518233;0;0,261735
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;03/09/23;0,2338233;0;0,261735
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;04/09/23;0,2338233;0;0,261735
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;05/09/23;0,2338233;0;0,261735
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;06/09/23;0,2338233;0;0,261735
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;07/09/23;0,2338233;0;0,261735
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;08/09/23;0,4676466;0;0,261735
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;10/09/23;0,4676466;0;0
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;12/09/23;0,4676466;0;0
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;14/09/23;0,4676466;0;0
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;16/09/23;0,2338233;0;0
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;18/09/23;0,37411125;0;0
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;20/09/23;0,37411125;0;0
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;22/09/23;0,4676466;0;0
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;24/09/23;0,4676466;0;0
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;26/09/23;0,6079245;0;0,209385
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;28/09/23;1,83352785;0;0,59328
22/23;SOUSS;Taroudant;AF;AF1;21040;TR21040;30/09/23;1,19250285;0;0,59328
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;03/10/22;0,8706357;0,1952427;0,480135
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;05/10/22;0,8706357;0,1952427;0,480135
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;07/10/22;1,74128505;0,3905037;0,96027
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;09/10/22;0,9244107;0,1952427;0,566175
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;11/10/22;0,8706357;0,1952427;0,480135
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;13/10/22;0,8706357;0,1952427;0,480135
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;15/10/22;0,8706357;0,1952427;0,480135
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;17/10/22;0,52173675;0,1952427;0,320085
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;19/10/22;0,52173675;0,1952427;0,320085
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;21/10/22;0,52173675;0,1952427;0,320085
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;22/10/22;0,52173675;0,1952427;0,320085
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;23/10/22;0,9333711;0,1952427;0,480135
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;25/10/22;0,9333711;0,1952427;0,480135
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;27/10/22;0,9333711;0,1952427;0,480135
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;29/10/22;0,9333711;0,1952427;0,480135
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;02/11/22;0,9333711;0,1952427;0,480135
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;04/11/22;0,9333711;0,1952427;0,480135
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;05/11/22;1,86676005;0,3905037;0,96027
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;06/11/22;0,9333711;0,1952427;0,480135
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;10/11/22;0,9333711;0,1952427;0,480135
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;12/11/22;0,9333711;0,1952427;0,480135
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;14/11/22;0,9333711;0,1952427;0,480135
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;16/11/22;0,9333711;0,1952427;0,480135
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;18/11/22;0,9333711;0,1952427;0,480135
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;20/11/22;0,9333711;0,1952427;0,480135
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;21/11/22;0,9333711;0,1952427;0,480135
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;22/11/22;0,9333711;0,1952427;0,480135
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;24/11/22;0,9333711;0,1952427;0,480135
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;26/11/22;1,8667422;0,3904854;0,96027
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;02/01/23;0,9333711;0,1952427;0,480135
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;03/01/23;0,42;0,59955;0,5397
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;05/01/23;0,9333711;0,1952427;0,480135
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;12/01/23;1,86676005;0,3905037;0,96027
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;17/01/23;2,6134677;0,5466942;1,344375
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;21/01/23;1,1200551;0,2342949;0,576165
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;28/01/23;2,02297095;1,5620331;0,64017
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;31/01/23;2,02297095;1,5620331;0,64017
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;06/02/23;2,02297095;1,5620331;0,64017
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;08/02/23;1,01147865;0,7810074;0,320085
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;11/02/23;1,01147865;0,7810074;0,320085
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;23/02/23;1,82052555;1,4057145;0,576105
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;26/02/23;2,2250982;1,7181138;0,704145
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;04/03/23;2,27566035;1,7571477;0,720135
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;07/03/23;1,7699634;1,7086806;0,788115
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;10/03/23;3,18592995;2,4600141;1,008195
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;13/03/23;3,18592995;2,4600141;1,008195
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;16/03/23;1,7193876;1,3276284;0,54411
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;19/03/23;3,18592995;2,4600141;1,008195
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;22/03/23;3,3040725;1,6400094;1,872375
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;25/03/23;2,16043875;1,1714379;1,92039
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;27/03/23;1,80037005;0,9761952;1,60032
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;29/03/23;1,72834755;0,937143;1,536315
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;31/03/23;4,03281765;2,186667;3,58473
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;03/04/23;0;0;0,009
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;08/04/23;2,20652595;1,4057145;1,440285
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;11/04/23;2,20652595;1,4057145;1,440285
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;14/04/23;2,20652595;1,4057145;1,440285
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;17/04/23;2,9510382;1,8743043;1,92039
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;20/04/23;3,18720105;2,0304948;2,08041
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;23/04/23;1,96135305;1,249524;1,28025
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;26/04/23;2,20652595;1,4057145;1,440285
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;29/04/23;2,69687535;1,7181138;1,760355
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;02/05/23;0;0;0,009
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;05/05/23;2,31944295;1,4057145;1,440285
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;08/05/23;2,31944295;1,4057145;1,440285
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;11/05/23;2,2550064;1,3666623;1,400265
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;14/05/23;2,1261612;1,2885762;1,32027
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;16/05/23;0,009;0;0
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;17/05/23;1,2885756;0,7809525;0,80016
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;20/05/23;2,45169885;1,561905;1,65153
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;23/05/23;1,10325615;0,7028481;0,720135
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;25/05/23;0,18;0,18;0,189
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;26/05/23;1,34843265;0,8590569;0,88017
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;01/06/23;1,2866613;0;1,60032
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;04/06/23;1,2866613;0;1,60032
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;05/06/23;0,009;0;0
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;07/06/23;0,8577675;0;1,28025
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;09/06/23;0,42888375;0;0,640125
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;11/06/23;0,42888375;0;0,640125
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;12/06/23;0,42888375;0;0,640125
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;13/06/23;0,42888375;0;0,640125
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;14/06/23;0,42888375;0;0,640125
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;15/06/23;0,42888375;0;0,640125
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;16/06/23;0,343107;0;0,5121
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;17/06/23;0,343107;0;0,5121
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;18/06/23;0,343107;0;0,5121
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;19/06/23;0,343107;0;0,5121
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;20/06/23;0,343107;0;0,5121
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;21/06/23;1,0082001;0,5466576;0,896175
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;22/06/23;0,43207755;0,2342766;0,384075
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;23/06/23;0,72014385;0,3904671;0,640125
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;24/06/23;0,72014385;0,3904671;0,640125
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;27/06/23;0,72014385;0,3904671;0,640125
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;28/06/23;0,72014385;0,3904671;0,640125
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;30/06/23;1,4402913;0,7809525;1,28025
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;04/07/23;0,5761125;0,312381;0,5121
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;05/07/23;0,15;0,15;0,15
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;06/07/23;0,3600651;0,1952244;0,320055
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;08/07/23;0,5761125;0,312381;0,5121
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;10/07/23;1,36827885;0,7419003;1,216245
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;12/07/23;0,5761125;0,312381;0,5121
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;14/07/23;0,5761125;0,312381;0,5121
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;16/07/23;0,5761125;0,312381;0,5121
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;17/07/23;0,009;0;0
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;18/07/23;0,72014385;0,3904671;0,640125
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;20/07/23;0,57609885;0,3123627;0,5121
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;21/07/23;0,5761125;0,312381;0,5121
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;22/07/23;0,5761125;0,312381;0,5121
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;23/07/23;0,5761125;0,312381;0,5121
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;24/07/23;0,5761125;0,312381;0,5121
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;25/07/23;0,43207755;0,2342766;0,384075
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;26/07/23;0,343107;0;0,384075
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;27/07/23;0,40733025;0,15;0,438045
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;29/07/23;0,686214;0;0,768135
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;31/07/23;0,42888375;0;0,48009
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;04/08/23;0,352107;0;0,384075
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;06/08/23;0,42888375;0;0,48009
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;08/08/23;0,42888375;0;0,48009
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;10/08/23;0,5146605;0;0,576105
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;11/08/23;0,5146605;0;0,576105
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;12/08/23;0,5146605;0;0,576105
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;13/08/23;0,5146605;0;0,576105
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;14/08/23;0,5146605;0;0,576105
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;15/08/23;0,5146605;0;0,576105
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;16/08/23;0,5146605;0;0,576105
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;17/08/23;0,343107;0;0,384075
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;18/08/23;0,3002136;0;0,33606
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;19/08/23;0,3002136;0;0,33606
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;20/08/23;0,3002136;0;0,33606
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;21/08/23;0,3002136;0;0,33606
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;22/08/23;0,3002136;0;0,33606
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;23/08/23;0,3002136;0;0,33606
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;24/08/23;0,3002136;0;0,33606
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;25/08/23;0,3002136;0;0,33606
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;26/08/23;0,3002136;0;0,33606
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;27/08/23;0,3002136;0;0,33606
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;28/08/23;0,3002136;0;0,33606
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;29/08/23;0,1286601;0;0,144015
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;30/08/23;0,8577675;0;0,960195
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;31/08/23;0,8577675;0;0,960195
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;01/09/23;0,21443685;0;0,240045
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;02/09/23;0,21443685;0;0,240045
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;03/09/23;0,21443685;0;0,240045
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;04/09/23;0,23243685;0;0,240045
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;05/09/23;0,21443685;0;0,240045
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;06/09/23;0,21443685;0;0,240045
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;07/09/23;0,21443685;0;0,240045
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;08/09/23;0,4288737;0;0,240045
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;10/09/23;0,42888375;0;0
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;12/09/23;0,42888375;0;0
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;14/09/23;0,42888375;0;0
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;16/09/23;0,21443685;0;0
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;18/09/23;0,343107;0;0
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;20/09/23;0,343107;0;0
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;22/09/23;0,42888375;0;0
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;24/09/23;0,42888375;0;0
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;26/09/23;0,55754385;0;0,19203
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;28/09/23;1,6815561;0;0,54411
22/23;SOUSS;Taroudant;AF;AF1;21050;TR21050;30/09/23;1,0936611;0;0,54411
22/23;SOUSS;Taroudant;AF;AF1;22040;TR22040;03/10/22;0,886176;0,198738;0,4887
22/23;SOUSS;Taroudant;AF;AF1;22040;TR22040;05/10/22;0,886176;0,198738;0,4887
22/23;SOUSS;Taroudant;AF;AF1;22040;TR22040;07/10/22;1,7723583;0,397476;0,9774
22/23;SOUSS;Taroudant;AF;AF1;22040;TR22040;09/10/22;0,9409095;0,198738;0,5762736
22/23;SOUSS;Taroudant;AF;AF1;22040;TR22040;11/10/22;0,886176;0,198738;0,4887
22/23;SOUSS;Taroudant;AF;AF1;22040;TR22040;13/10/22;0,886176;0,198738;0,4887
22/23;SOUSS;Taroudant;AF;AF1;22040;TR22040;15/10/22;0,886176;0,198738;0,4887
22/23;SOUSS;Taroudant;AF;AF1;22040;TR22040;17/10/22;0,531054;0,198738;0,3258
22/23;SOUSS;Taroudant;AF;AF1;22040;TR22040;19/10/22;0,531054;0,198738;0,3258
22/23;SOUSS;Taroudant;AF;AF1;22040;TR22040;21/10/22;0,531054;0,198738;0,3258
22/23;SOUSS;Taroudant;AF;AF1;22040;TR22040;22/10/22;0,531054;0,198738;0,3258
